id,callsign,airline_iata,airline_icao,origin,destination,aircraft_code,registration,latitude,longitude,altitude,ground_speed,heading,vertical_speed,on_ground,squawk,time
3b34ae7b,AEA055,UX,AEA,MAD,PTY,B789,EC-NEI,21.9873,-66.2166,39975,472,220,0,0,,1752268040
3b34aeac,CRAVN03,,RCH,END,,T38,70-1581,36.5483,-99.0772,17050,473,139,-2176,0,,1752268040
3b34aebe,DLH8P,LH,DLH,MUC,BOS,A388,D-AIMN,42.6003,-70.2367,13875,301,248,-768,0,,1752268040
3b34af55,AAL9609,AA,AAL,FCO,PHL,B788,N870AX,45.6578,-65.765,39975,452,220,0,0,,1752268040
3b34af6e,THY25,TK,THY,TPE,IST,B77W,TC-JJG,38.1941,71.6312,34000,508,306,0,0,,1752268039
3b34af7e,FIN41,AY,FIN,HEL,ICN,A359,OH-LWK,43.7707,76.5449,39000,518,99,64,0,,1752268041
3b34b027,UAL506,UA,UAL,FCO,SFO,B772,N217UA,62.7924,-76.9826,36000,440,252,0,0,,1752268039
3b34b03f,BAW15K,BA,BAW,LHR,JFK,B77W,G-STBK,40.6397,-73.7927,0,0,271,0,1,,1752268042
3b34b04c,THA901,TG,THA,IST,BKK,A359,HS-THX,18.1535,93.2813,41000,454,104,0,0,,1752268041
3b34b0f4,ALK564,UL,ALK,CDG,CMB,A333,4R-ALO,19.2608,63.182,37000,120,123,0,0,,1752268039
3b34b112,N8095M,,,FCY,,P28B,N8095M,34.6433,-92.3188,3550,136,54,384,0,,1752268041
3b34b174,FIN132,AY,FIN,SIN,HEL,A359,OH-LWO,39.2549,56.3142,38000,448,300,0,0,,1752268040
3b34b1ab,BAW7D,BA,BAW,LHR,LAX,A388,G-XLEA,55.0787,-99.1808,38000,489,225,0,0,,1752268040
3b34b21c,CPA161,CX,CPA,HKG,SYD,B77W,B-KQH,-25.9835,146.4109,35000,463,134,0,0,,1752268040
3b34b21e,CGVVM,,,,,GLID,C-GVVM,45.6175,-74.6432,173,1,111,0,0,,1752267991
3b34b23b,AAL137,AA,AAL,LHR,LAX,B772,N791AN,47.9756,-89.2825,38000,425,233,0,0,,1752268041
3b34b314,AFL1730,SU,AFL,SVO,PKC,B77W,RA-73697,53.7689,157.8388,18850,396,140,-1344,0,,1752268039
3b34b3ee,N275V,,,ONH,,BE58,N275V,26.1545,-81.7719,0,10,180,0,1,,1752268041
3b34b42c,AAL755,AA,AAL,CDG,PHL,B788,N883BM,40.6626,-75.6894,10775,395,177,-384,0,,1752268041
3b34b46b,N47GE,,,,,C182,N47GE,39.6357,-77.935,8900,133,38,0,0,,1752268041
3b34b474,N1627H,,,FAR,,P28A,N1627H,46.8326,-96.6443,1150,75,296,-448,0,,1752267966
3b34b47d,XAX222,D7,XAX,KUL,SYD,A333,9M-XBF,-33.245,147.4748,41000,517,107,0,0,,1752268041
3b34b4b3,UAE325,EK,UAE,ICN,DXB,B77W,A6-EPH,22.8264,71.0361,38000,520,264,0,0,,1752268041
3b34b5c4,N637HA,,,,,B06,N637HA,39.9943,-76.6001,0,0,270,0,1,,1752268036
3b34b5c6,DAL145,DL,DAL,AMS,SEA,A339,N414DZ,63.2401,-103.5486,36800,455,223,0,0,,1752268036
3b34b611,RJA268,RJ,RJA,DTW,AMM,B788,JY-BAA,47.5761,7.6913,39000,520,123,-64,0,,1752268041
3b34b645,DAL97,DL,DAL,CDG,CVG,A333,N829NW,44.4633,-78.9846,38000,442,220,-64,0,,1752268040
3b34b686,AFR954,AF,AFR,CDG,NSI,B772,F-GSPM,4.079,9.4602,37000,433,106,0,0,,1752268041
3b34b6ad,N32837,,,HZL,,P28A,N32837,41.1073,-76.2292,5450,97,123,0,0,,1752268033
3b34b73e,CFOTW,,,YOW,,C208,C-FOTW,45.3448,-76.485,9200,117,136,768,0,,1752268040
3b34b74a,DAL268,DL,DAL,GRU,ATL,A333,N809NW,22.7898,-72.8599,38000,461,306,0,0,,1752268041
3b34b75a,UBT78G,Z0,NBT,LGW,MCO,B789,G-CKWN,32.7922,-67.0304,39000,499,247,0,0,,1752268039
3b34b760,N13494,,,,,C172,N13494,30.1822,-92.1443,3425,107,87,-64,0,,1752268041
3b34b77d,AEA193,UX,AEA,MAD,BOG,B788,EC-MLT,20.0234,-64.992,39000,470,210,0,0,,1752268041
3b34b7b7,APZ151,YP,APZ,ICN,HNL,B789,HL8387,26.8695,-163.8761,39000,489,134,0,0,,1752268039
3b34b7f7,THY057,TK,THY,CGK,IST,A359,TC-LHD,24.1271,55.1109,38000,518,307,0,0,,1752268041
3b34b805,,,RCH,SKA,,K35R,58-0042,48.7868,-124.4168,35025,466,144,0,0,,1752268041
3b34b856,AAL325,AA,AAL,ATH,CLT,B772,N751AN,53.7485,-54.7851,35000,482,242,0,0,,1752268039
3b34b869,AAL107,AA,AAL,LHR,JFK,B77W,N730AN,52.1518,-58.6836,34000,469,232,0,0,,1752268041
3b34b8ac,IBE26LW,IB,LVL,BCN,MIA,A332,EC-OHY,35.2726,-59.2217,37000,407,247,0,0,,1752268039
3b34b8c4,QFA292,QF,FIN,SIN,SYD,A333,OH-LTR,-33.7255,151.1108,2800,248,134,-576,0,,1752268041
3b34b8d9,N173BH,,,SAF,,AS50,N173BH,36.3639,-106.7832,8150,94,336,-640,0,,1752268012
3b34b93e,AEA089,UX,AEA,MAD,SDQ,B789,EC-OMC,22.3238,-65.7952,36975,480,221,-64,0,,1752268039
3b34b9b0,ETD71M,EY,ETD,LHR,AUH,A388,A6-APE,26.6947,50.9519,39000,485,146,0,0,,1752268041
3b34ba3c,N105JF,,,,,C208,N105JF,32.0099,-80.563,11175,170,10,0,0,,1752268041
3b34ba94,QFA7526,QF,QFA,HKG,SYD,A332,VH-EBE,-22.7287,143.2295,39000,497,138,-64,0,,1752268041
3b34bbe4,N555FN,,,,,C172,N555FN,39.5212,-84.1052,1600,83,274,192,0,,1752268040
3b34bbf4,LOT80,LO,LOT,NRT,WAW,B789,SP-LSC,47.5468,74.5345,36000,470,276,-128,0,,1752268041
3b34bbf9,CSN327,CZ,CSN,CAN,LAX,B77W,B-2049,51.9724,179.0802,31000,537,86,0,0,,1752268039
3b34bc22,ETH3745,ET,ETH,XMN,ADD,B77L,ET-APS,15.3048,56.1569,32250,527,261,1408,0,,1752268041
3b34bc97,PAL102,PR,PAL,MNL,LAX,B77W,RP-C7782,44.7114,175.8877,35000,541,82,0,0,,1752268041
3b34bd15,UPS81,5X,UPS,PVG,ANC,B748,N621UP,59.535,-161.8598,33000,498,71,0,0,,1752268041
3b34bd16,CSC3837,3U,CSC,TFU,LAX,A359,B-32AG,44.7206,175.9889,39000,537,82,0,0,,1752268041
3b34be26,AEA083,UX,AEA,MAD,SSA,B788,EC-NVZ,-4.7621,-34.6611,39975,491,208,-64,0,,1752268040
3b34be49,SIA246,SQ,SIA,BNE,SIN,A359,9V-SHW,-1.3179,108.8375,40000,498,299,0,0,,1752268041
3b34be96,THY067,TK,THY,DPS,IST,A359,TC-LHC,18.2341,64.8199,38000,548,303,0,0,,1752268039
3b34bf5f,ANA879,NH,ANA,HND,SYD,B789,JA895A,-18.5043,146.41,39000,512,160,-64,0,,1752268040
3b34bfa8,BAW82P,BA,BAW,LHR,SAN,B788,G-ZBJI,50.1402,-88.2574,43000,445,241,-64,0,,1752268040
3b34c003,DAL837,DL,DAL,ATL,HNL,A333,N814NW,26.8183,-144.3276,38000,457,250,0,0,,1752268036
3b34c009,ANA160,NH,ANA,HND,JFK,B77W,JA795A,61.3374,-141.0083,33000,453,93,0,0,,1752268041
3b34c012,JAL59,JL,JAL,HND,DOH,B789,JA870J,23.2213,78.7189,37975,511,271,0,0,,1752268041
3b34c09e,AAL950P,AA,AAL,GRU,JFK,B789,N828AA,29.617,-64.8881,35992,503,330,0,0,,1752268039
3b34c16a,DLH718,LH,DLH,MUC,ICN,A359,D-AIXD,44.3031,89.7244,37100,564,94,64,0,,1752268026
3b34c16c,DAL291,DL,DAL,CDG,LAX,A359,N505DN,56.9212,-93.1278,40000,461,236,0,0,,1752268041
3b34c19f,UPS109,5X,UPS,NRT,ANC,B748,N618UP,61.1968,-150.0049,0,0,89,0,1,,1752268040
3b34c218,NOS947,NO,NOS,NKG,MXP,B789,EI-NEO,46.4699,60.8188,38000,477,252,0,0,,1752268041
3b34c239,CPA841,CX,CPA,JFK,HKG,A35K,B-LXB,83.2244,95.8836,37000,522,160,0,0,,1752268039
3b34c291,CFJME,,,YXE,,B350,C-FJME,52.6834,-105.1737,35000,345,171,0,0,,1752268041
3b34c2d1,E55P,,,,,E55P,,41.7444,-72.3347,15050,390,126,-1984,0,,1752268041
3b34c2d8,DAL81,DL,DAL,CDG,SEA,A339,N423DX,64.4512,-98.7547,38000,466,230,0,0,,1752268041
3b34c2dc,A343,,,,,A343,,-14.0757,90.5018,37000,510,73,0,0,,1752268039
3b34c2e1,MAA6442,M7,MAA,VCP,,A333,EI-MAF,13.1612,-87.826,38000,488,310,-64,0,,1752268041
3b34c31b,CGQKD,,,,,AT5T,C-GQKD,50.7679,-111.9417,2900,102,53,576,0,,1752268041
3b34c34c,AAL12,AA,AAL,LAX,BOS,A321,N117AN,42.368,-71.0116,0,5,140,0,1,,1752268040
3b34c408,BAT86,,,GYE,,DH8B,N986HA,-1.8421,-82.8636,21500,224,90,0,0,,1752268041
3b34c413,CPA156,CX,CPA,BNE,HKG,A359,B-LQF,14.654,120.9228,38000,508,326,64,0,,1752268041
3b34c467,BAW97A,BA,BAW,LHR,IAH,B77W,G-STBG,45.4585,-84.1088,36000,444,232,0,0,,1752268041
3b34c535,CPA113,CX,CPA,HKG,AKL,A359,B-LQB,-19.3165,147.8294,39000,542,134,0,0,,1752268041
3b34c59f,FIN74,AY,FIN,NRT,HEL,A359,OH-LWS,74.6977,-166.9829,37000,460,352,0,0,,1752268036
3b34c6d6,HVN773,VN,HVN,SGN,SYD,A359,VN-A896,-27.3109,148.1372,40175,521,140,-960,0,,1752268041
3b34c830,AFR407,AF,AFR,SCL,CDG,A359,F-HTYH,11.4728,-36.7981,39004,488,26,0,0,,1752268039
3b34c837,KAL075,KE,KAL,ICN,YVR,B78X,HL8515,47.9291,-156.531,39000,582,86,0,0,,1752268039
3b34c838,KAL233,KE,KAL,ICN,ANC,B748,HL7639,58.8896,-165.9375,35000,504,71,0,0,,1752268041
3b34c87e,AEA091,UX,AEA,MAD,JFK,B789,EC-OFO,42.8211,-70.9045,39975,429,207,64,0,,1752268041
3b34c954,KLM219,KL,KLM,AMS,YVR,B77W,PH-BVK,64.8094,-108.9797,36000,491,294,0,0,,1752268039
3b34c9ce,UAE6AU,EK,UAE,PER,DXB,A388,A6-EEV,6.0646,80.2195,38000,532,289,0,0,,1752268040
3b34ca58,AEA063,UX,AEA,MAD,CUN,B788,EC-MNS,27.4241,-68.7944,41000,517,248,0,0,,1752268041
3b34ca63,ANA217,NH,ANA,HND,MUC,B789,JA892A,47.4765,77.4707,37975,463,275,0,0,,1752268040
3b34caaf,DLH6K,LH,DLH,MUC,SEA,A359,D-AIVC,68.8863,-103.578,38000,499,215,0,0,,1752268041
3b34cb2e,DLH476,LH,DLH,MUC,YVR,A359,D-AIVA,69.3864,-101.5592,40000,499,220,0,0,,1752268040
3b34cb42,QTR69N,QR,QTR,LOS,DOH,B788,A7-BCY,25.4241,50.6714,17050,407,105,-2176,0,,1752268041
3b34cb5b,IBE0113,IB,IBE,MAD,SCL,A359,EC-NXE,0.5791,-41.0885,38000,483,221,0,0,,1752268039
3b34cc6f,VIR155M,VS,VIR,LHR,LAS,B789,G-VOOH,61.2777,-74.3152,38000,450,259,-64,0,,1752268040
3b34cd20,DAL295,DL,DAL,ATL,HND,A359,N523DN,60.5213,-134.1907,38000,486,282,64,0,,1752268041
3b34cd3a,IBE0170,IB,IBE,MVD,LPA,A332,EC-MKI,12.3561,-27.5428,39000,464,30,0,0,,1752268041
3b34cd44,DAL209,DL,DAL,EDI,JFK,B763,N172DN,40.632,-73.7756,0,0,89,0,1,,1752268042
3b34cd4b,GTI8267,5Y,GTI,EDF,OSN,B744,N429MC,37.6812,130.0289,28000,384,271,0,0,,1752268041
3b34cd73,GLF5,,,,,GLF5,,45.1851,-60.9758,42975,443,253,64,0,,1752268041
3b34cdc8,SWA3670,WN,SWA,SMF,KOA,B38M,N8768Q,21.8138,-154.007,34000,448,227,0,0,,1752268041
3b34cdff,UAE2LK,EK,UAE,YUL,DXB,B77L,A6-EWB,44.4447,12.2464,37000,539,97,0,0,,1752268041
3b34ce1d,AFR436,AF,AFR,CDG,BOG,A359,F-HTYC,25.0703,-60.8931,39996,484,220,0,0,,1752268020
3b34ce76,UAL199,UA,UAL,PVG,LAX,B789,N23994,50.8907,-163.0409,35004,520,89,0,0,,1752268018
3b34cf50,AZU8753,AD,HFY,LIS,VCP,A332,CS-TCE,-7.2074,-36.3324,38000,468,211,0,0,,1752268041
3b34cfa3,AAL142,AA,AAL,JFK,LHR,B772,N779AN,51.4781,-0.2046,2675,196,270,-1024,0,,1752268041
3b34d024,QFA68,QF,QFA,BLR,SYD,A332,VH-EBR,-29.5318,110.0517,39000,561,128,0,0,,1752268040
3b34d0f6,GTI3646,5Y,,ORD,HKG,B77L,N709GT,60.6979,-163.3185,36000,480,262,0,0,,1752268040
3b34d100,THY41J,TK,THY,MIA,IST,B789,TC-LLZ,50.0034,-14.2484,39000,496,89,0,0,,1752268037
3b34d108,AAL813,AA,AAL,LAX,PHL,A21N,N424AN,39.8734,-75.2413,0,7,254,0,1,,1752268041
3b34d11a,N402TT,,,,,AT3T,N402TT,40.4472,-97.6797,2050,98,117,-1408,0,,1752268022
3b34d11b,THY71,TK,THY,HKG,IST,B77W,TC-LJH,39.1776,64.3051,34000,464,299,0,0,,1752268041
3b34d140,SIA227,SQ,SIA,SIN,MEL,B77W,9V-SWZ,-37.8024,144.8629,2325,181,352,-1024,0,,1752268041
3b34d1a5,AAL735,AA,AAL,LHR,CLT,B772,N782AN,43.1634,-73.7213,38000,423,227,0,0,,1752268041
3b34d1d7,AMX015,AM,AMX,GRU,MEX,B789,N742AM,11.782,-86.7429,40000,506,327,-64,0,,1752268041
3b34d1da,CGDXX,,,,,AS21,C-GDXX,43.3263,-80.1742,839,1,203,0,0,,1752268036
3b34d251,EIN989,EI,EIN,DUB,MSP,A21N,EI-XLV,48.0145,-87.6878,32000,431,238,64,0,,1752268041
3b34d28d,CES248,MU,CES,SVO,PVG,A333,B-8863,36.724,117.2489,39100,460,166,0,0,,1752268026
3b34d301,DLH2C,LH,DLH,MUC,ORD,A359,D-AIXW,51.031,-71.4601,38000,501,238,64,0,,1752268039
3b34d312,NCA134,KZ,NCA,NRT,ANC,B748,JA14KZ,61.1758,-149.9923,0,5,156,0,1,,1752268041
3b34d3c3,N16410,,,BFL,,P28A,N16410,34.4056,-116.8941,10800,92,286,-640,0,,1752268041
3b34d3ea,IBE0363,IB,IBE,MAD,DFW,A333,EC-MAA,46.3553,-70.9116,36000,415,257,0,0,,1752268041
3b34d442,HAL19,HA,HAL,SMF,HNL,A332,N361HA,25.057,-152.9901,40000,434,236,0,0,,1752268040
3b34d46e,CGLLZ,,,,,C172,C-GLLZ,43.7935,-79.9322,2050,140,147,-448,0,,1752268041
3b34d4af,EVA620,BR,EVA,TPE,LAX,B77L,B-16790,48.9253,-170.1007,31000,553,91,0,0,,1752268041
3b34d4bc,JBU1487,B6,JBU,BOS,LAX,A321,N988JT,33.9402,-118.4047,0,0,61,0,1,,1752268039
3b34d4ff,AFR758,AF,AFR,CDG,PTP,B77W,F-GSQX,23.8687,-56.4471,36000,460,214,0,0,,1752268041
3b34d5b5,ALK454,UL,ALK,CMB,NRT,A332,4R-ALH,26.3588,127.986,39000,477,39,0,0,,1752268041
3b34d5e7,ETH3708,ET,ETH,LGG,HKG,B77L,ET-BAC,40.1971,85.6612,41100,482,124,0,0,,1752268036
3b34d739,KAL234,KE,KAL,SEA,ICN,B748,HL7610,49.7837,159.5023,38000,497,234,0,0,,1752268040
3b34d75e,CRK080,HX,CRK,HKG,YVR,A333,B-LHP,42.702,162.9292,36000,502,73,0,0,,1752268039
3b34d779,BAW277,BA,BAW,LHR,HYD,B772,G-YMMS,33.4397,66.4983,39000,513,128,0,0,,1752268039
3b34d7cf,UAL131,UA,UAL,EWR,HND,B772,N78004,64.8102,-147.8002,36000,493,263,0,0,,1752268041
3b34d858,CPA178,CX,CPA,MEL,HKG,B77W,B-KPR,10.6717,120.6149,34000,498,317,0,0,,1752268040
3b34d85e,GTI9039,5Y,GTI,DFW,ICN,B744,N487MC,58.7171,-159.4756,40000,478,268,0,0,,1752268040
3b34d862,BAW2273,BA,BAW,LGW,JFK,B772,G-YMMA,43.121,-70.7631,40000,424,199,0,0,,1752268041
3b34d863,DAL85,DL,DAL,CDG,ATL,B764,N836MH,44.5196,-74.4643,34000,461,217,0,0,,1752268040
3b34d88b,N1974B,,,RAC,,SR20,N1974B,42.796,-87.7442,9550,130,344,128,0,,1752268041
3b34d89c,FA7X,,,,,FA7X,,41.0512,-74.1226,2800,189,111,-1088,0,,1752268041
3b34d8be,FIN15,AY,FIN,HEL,JFK,A333,OH-LTN,49.0323,-66.1521,38000,471,205,0,0,,1752268041
3b34d8dc,CES737,MU,CSH,PVG,MEL,B789,B-1112,-15.5688,132.7335,37000,516,161,-64,0,,1752268040
3b34d948,THY45T,TK,THY,CPT,IST,A359,TC-LGA,15.2915,38.8995,39004,486,359,0,0,,1752268041
3b34d960,DLH412,LH,DLH,MUC,EWR,A359,D-AIXU,47.8073,-66.6217,40000,482,227,64,0,,1752268041
3b34d970,UAL15,UA,UAL,LHR,EWR,B763,N686UA,44.2355,-71.8975,37200,411,230,-1600,0,,1752268041
3b34d976,P46T,,,,,P46T,,-27.1775,-49.8354,7500,186,124,-960,0,,1752268041
3b34d9c4,XAX208,D7,XAX,KUL,MEL,A333,9M-XXR,-35.9309,141.4075,36975,516,113,0,0,,1752268041
3b34d9ca,CCA983,CA,CCA,PEK,LAX,B77W,B-7869,54.8156,177.8535,32000,469,88,0,0,,1752268039
3b34da16,UAL878,UA,UAL,HKG,SFO,B77W,N2135U,40.1093,174.5428,33000,561,87,0,0,,1752268039
3b34da18,DLH494,LH,DLH,MUC,YYZ,A359,D-AIVD,49.3566,-67.8048,43000,484,231,-64,0,,1752268041
3b34da1b,AEA097,UX,AEA,MAD,MIA,B789,EC-NFM,28.274,-66.2136,39992,520,250,0,0,,1752268041
3b34da49,N51495,,,,,C172,N51495,34.1992,-86.936,2875,115,60,0,0,,1752268041
3b34da56,AFR111,AF,AFR,PVG,CDG,B77W,F-GZNT,46.7235,62.0502,33950,330,253,0,0,,1752268039
3b34daee,EJA567,EJ,EJA,BFI,SNA,C68A,N567QS,33.672,-117.8676,0,0,247,0,1,,1752268036
3b34db00,CGSBS,,,XQU,,GLST,C-GSBS,49.4206,-117.2761,8925,107,278,-128,0,,1752268040
3b34db29,,,BRS,,,E314,FAB5962,-22.4998,-43.5651,6600,243,215,-512,0,,1752268038
3b34db86,QTR36R,QR,QTR,MAN,DOH,A35K,A7-AOD,25.2743,51.6154,0,0,157,0,1,,1752267998
3b34db97,ALK554,UL,ALK,FRA,CMB,A333,4R-ALL,20.9506,60.531,39000,449,130,0,0,,1752268040
3b34dba1,THY224,TK,THY,CCS,IST,B789,TC-LLE,32.6416,-14.056,36975,544,109,0,0,,1752268041
3b34dcdd,MAS149,MH,MAS,KUL,MEL,A339,9M-MNK,-32.1938,140.1141,41000,445,137,0,0,,1752268040
3b34dd0c,N163DR,,,,,VENT,N163DR,39.188,-119.8988,14160,79,181,-576,0,,1752268040
3b34dd6f,CSN321,CZ,CSN,CAN,MEL,B789,B-1293,-23.6345,136.3083,38975,478,153,-64,0,,1752268041
3b34dd77,FDX5046,FX,FDX,EWR,CDG,B763,N130FE,49.3159,1.1524,14875,367,93,-1664,0,,1752268041
3b34dd82,UAL263,UA,UAL,LHR,DEN,B789,N15969,47.7545,-81.8091,36000,494,232,-64,0,,1752268041
3b34dd8d,QTR73B,QR,QTR,EDI,DOH,B789,A7-BHV,25.5218,51.6302,10175,302,162,-1408,0,,1752268041
3b34ddba,AAL1717,AA,AAL,ORD,YVR,A321,N539UW,49.1953,-123.1913,0,9,143,0,1,,1752268041
3b34ddbd,UAL673,UA,UAL,BCN,SFO,B772,N798UA,62.8196,-72.5359,34000,439,259,0,0,,1752268040
3b34ddcc,CGBZE,,,YTZ,,DHC2,C-GBZE,45.1386,-79.6638,1625,92,296,128,0,,1752268037
3b34de25,8RGFA,,,OGL,,C208,8R-GFA,5.9069,-58.6427,9500,156,17,64,0,,1752268041
3b34de47,CLX7625,CV,CLX,DOH,HAN,B748,LX-VCC,21.1798,105.133,10950,344,144,256,0,,1752268041
3b34de55,AT8T,,,,,AT8T,,44.4604,-97.5421,2175,116,32,512,0,,1752268041
3b34de6c,N642AB,,,,,AS55,N642AB,39.5988,-75.9534,225,59,38,0,0,,1752268005
3b34de91,N5039H,,,,,C172,N5039H,36.2579,-82.8452,6000,112,264,192,0,,1752268037
3b34df6a,CFDGK,,,YFO,,AS50,C-FDGK,54.8774,-101.5954,1700,81,318,64,0,,1752268035
3b34dfc9,EIN9PM,EI,EIN,DUB,DEN,A332,EI-DAA,49.283,-87.757,38000,432,242,-64,0,,1752268041
3b34dfe7,N923LH,,,,,AT5T,N923LH,38.6184,-121.7475,0,6,8,0,1,,1752268041
3b34dff2,CSS384,O3,CSS,LAX,SZX,B744,B-2423,58.1887,177.9743,34000,479,261,0,0,,1752268039
3b34e028,UAL219,UA,UAL,ORD,HNL,B78X,N12004,25.6847,-141.8539,38008,490,247,0,0,,1752268036
3b34e02e,EIN9CK,EI,EIN,DUB,CLE,A21N,EI-XLR,50.0341,-73.9467,34000,458,236,0,0,,1752268036
3b34e048,UAE752,EK,UAE,CMN,DXB,A388,A6-EEC,25.6533,54.7358,13750,391,109,-1600,0,,1752268040
3b34e0e1,QTR6R,QR,QTR,PER,DOH,B77W,A7-BAI,3.7591,83.7967,34000,438,310,0,0,,1752268039
3b34e0e8,AFR634M,AF,AFR,CDG,MSP,B789,F-HRBG,50.6394,-80.5042,37975,474,245,0,0,,1752268040
3b34e0f4,ACA821,AC,ACA,BCN,YYZ,B77W,C-FIVQ,49.1789,-68.0666,36000,467,246,0,0,,1752268040
3b34e18b,N692PC,,,DWH,,LNCE,N692PC,30.2768,-92.9975,11350,172,82,-64,0,,1752268041
3b34e1b9,AAL3,AA,AAL,JFK,LAX,A321,N102NN,33.9397,-118.4064,0,0,348,0,1,,1752268030
3b34e238,UAE9413,EK,UAE,DWC,NRT,B77L,A6-EFM,40.4823,114.5631,39100,506,93,0,0,,1752268025
3b34e275,IBE0391,IB,IBE,MAD,DOH,A332,EC-MOY,25.22,51.621,1125,141,338,-704,0,,1752268041
3b34e2c5,BAW7CP,BA,BAW,LHR,ORD,B78X,G-ZBLA,48.598,-76.5589,37975,498,227,64,0,,1752268041
3b34e2ca,DLH458,LH,DLH,MUC,SFO,A359,D-AIXS,70.179,-93.2862,39004,490,234,0,0,,1752268036
3b34e2e1,AFL1756,SU,AFL,SVO,VVO,B77W,RA-73133,48.6821,135.0642,37000,488,144,0,0,,1752268041
3b34e2ff,TMN22,HJ,DHK,HKG,SYD,B763,VH-EXZ,-18.8625,139.687,37000,479,139,64,0,,1752268041
3b34e370,ABB870,,,BRU,CTU,B748,OE-LFD,43.6255,75.7717,33050,484,93,64,0,,1752268040
3b34e38b,THY91,TK,THY,ICN,IST,B77W,TC-LJK,42.5791,64.7889,34000,478,253,0,0,,1752268041
3b34e393,MAS139,MH,MAS,KUL,ADL,A333,9M-MTA,-33.319,137.4855,30100,427,157,-1856,0,,1752268041
3b34e396,QFA20,QF,QFA,MNL,SYD,A333,VH-QPC,-24.9523,144.6309,39000,505,132,0,0,,1752268040
3b34e3a8,ANA830,NH,ANA,BOM,NRT,B789,JA893A,31.665,127.1446,41000,489,35,64,0,,1752268040
3b34e426,ANA8421,NH,ANA,ORD,NRT,B77L,JA771F,60.941,-161.3724,34000,473,262,0,0,,1752268041
3b34e43b,PAL124,PR,PAL,MNL,SEA,B77W,RP-C7775,44.0706,170.3903,35000,537,78,0,0,,1752268039
3b34e445,ANA856,NH,ANA,CGK,HND,B789,JA925A,32.6533,135.6346,41000,500,59,-64,0,,1752268041
3b34e45e,8RGZR,,,OGL,,C208,8R-GZR,6.4113,-58.3866,5325,160,33,-448,0,,1752268041
3b34e4a9,CKK231,CK,CKK,ANC,JFK,B77L,B-222H,40.6547,-73.7807,0,22,298,0,1,,1752268042
3b34e4c7,IBE03HB,IB,IBE,MAD,MIA,A333,EC-LUX,32.2982,-61.9432,37000,459,253,0,0,,1752268039
3b34e530,CFXCN,,,,,GLID,C-FXCN,50.7248,-114.1824,3727,1,306,0,0,,1752268014
3b34e56f,IBE03SP,IB,IBE,MAD,JFK,A332,EC-MLB,46.081,-66.5198,40000,433,229,-64,0,,1752268041
3b34e5d1,DAL37,DL,DAL,LHR,ATL,A339,N405DX,46.5252,-71.9524,38000,446,223,64,0,,1752268040
3b34e601,CLX5165,CV,CLX,HKG,ANC,B748,LX-VCE,52.0383,170.319,33004,482,51,0,0,,1752268039
3b34e60a,MAS52,MH,MAS,KUL,KIX,A333,9M-MTD,34.4431,135.2313,0,7,222,0,1,,1752268041
3b34e67e,GTR1944,8S,MAA,ZAZ,DEL,A333,EI-MAZ,38.9151,69.9487,39000,507,103,0,0,,1752268041
3b34e687,N879FZ,,,,,C172,N879FZ,37.4088,-87.2818,2200,97,151,-640,0,,1752268041
3b34e6c0,AIC358,AI,AIC,DEL,HND,B788,VT-AND,31.8863,126.4162,38975,483,76,-64,0,,1752268040
3b34e6cd,EIN6PE,EI,EIN,DUB,LAX,A333,EI-EIM,57.4471,-93.2164,36000,451,239,0,0,,1752268041
3b34e70a,QTR38C,QR,QTR,DUB,DOH,B77W,A7-BAV,27.1166,50.4521,29025,493,144,-64,0,,1752268041
3b34e7af,TAM8195,LA,LAN,MIA,GRU,B789,CC-BGE,-15.8062,-53.0695,39000,487,148,-64,0,,1752268041
3b34e7cd,UPS105,5X,UPS,KIX,ANC,B763,N342UP,59.9084,-157.7707,33000,464,67,0,0,,1752268040
3b34e7d3,B772,,,,,B772,,30.9809,-62.9508,34000,489,251,0,0,,1752268039
3b34e7de,CMA436,2C,CMA,CDG,CGO,A332,F-HMRI,44.3096,71.6867,41000,478,68,0,0,,1752268040
3b34e7f8,AFR132,AF,AFR,CDG,LOS,B772,F-GSPG,6.5818,3.3239,0,17,292,0,1,,1752268041
3b34e806,JBU288,B6,JBU,LAX,BOS,A321,N934JB,42.3679,-71.0045,0,37,351,0,1,,1752268041
3b34e825,UAE317,EK,UAE,KIX,DXB,A388,A6-EUI,23.111,82.4947,40000,499,261,0,0,,1752268041
3b34e85e,FBU72C,BF,FBU,ORY,RUN,A35K,F-HMIB,11.6684,43.0234,37000,492,163,0,0,,1752268040
3b34e8a4,AAR552,OZ,AAR,IST,ICN,B772,HL8254,41.8442,97.1178,37100,529,15,0,0,,1752268041
3b34e8c4,AZG081,7L,AZG,GYD,CGO,B748,VQ-BWY,35.6624,113.3753,19300,396,160,-1408,0,,1752268026
3b34e8ef,AFR185,AF,AFR,HKG,CDG,A359,F-HUVI,41.3349,63.3243,38000,452,270,0,0,,1752268041
3b34e90d,ARG1371,AR,ARG,CUN,EZE,A332,LV-KHU,-23.6214,-58.6681,41000,514,142,0,0,,1752268041
3b34e921,MAU15,MK,MAU,CDG,MRU,A359,3B-NBP,10.061,41.3392,39000,482,152,0,0,,1752268040
3b34e932,CGIKA,,,,,DV20,C-GIKA,50.5528,-113.8346,4300,101,270,0,0,,1752268037
